dataset_name,algorithm_name,cross_validation,hyper_parameters_values,accuracy,tpr,fpr,precision,auc,pr_curve,training_time,inference_time
contrac.csv,BoostingBasedPruning,4,"{'T': 110, 'U': 70}",0.523809524,0.523809524,0.238095238,0.523809524,0.694039521,0.558233739,14.09376025,1.517422345
contrac.csv,BoostingBasedPruning,5,"{'T': 110, 'U': 70}",0.489795918,0.489795918,0.255102041,0.489795918,0.710490999,0.580514935,14.07551575,1.547647982
contrac.csv,BoostingBasedPruning,6,"{'T': 110, 'U': 70}",0.482993197,0.482993197,0.258503401,0.482993197,0.70117775,0.545691233,14.22944546,1.579258718
contrac.csv,BoostingBasedPruning,7,"{'T': 110, 'U': 70}",0.544217687,0.544217687,0.227891156,0.544217687,0.713927067,0.591110969,14.22409844,1.643609027
contrac.csv,BoostingBasedPruning,8,"{'T': 110, 'U': 70}",0.523809524,0.523809524,0.238095238,0.523809524,0.731373502,0.60044118,15.35416293,1.512467456
contrac.csv,BoostingBasedPruning,9,"{'T': 110, 'U': 70}",0.489795918,0.489795918,0.255102041,0.489795918,0.701906613,0.561005725,13.98553205,1.559628921
contrac.csv,BoostingBasedPruning,10,"{'T': 110, 'U': 70}",0.482993197,0.482993197,0.258503401,0.482993197,0.6994655,0.575925809,14.29792905,1.527239676
credit-approval.csv,BoostingBasedPruning,1,"{'T': 130, 'U': 30}",0.565217391,0.565217391,0.434782609,0.565217391,0.741935484,0.721350541,2.863737345,0.537782476
credit-approval.csv,BoostingBasedPruning,2,"{'T': 130, 'U': 30}",0.782608696,0.782608696,0.217391304,0.782608696,0.843803056,0.819962414,2.849192619,0.67210543
credit-approval.csv,BoostingBasedPruning,3,"{'T': 130, 'U': 30}",0.956521739,0.956521739,0.043478261,0.956521739,0.990662139,0.993449657,2.830968857,0.589415647
credit-approval.csv,BoostingBasedPruning,4,"{'T': 130, 'U': 30}",0.942028986,0.942028986,0.057971014,0.942028986,0.970713073,0.968558095,2.822065353,0.547820243
credit-approval.csv,BoostingBasedPruning,5,"{'T': 130, 'U': 30}",0.985507246,0.985507246,0.014492754,0.985507246,1,1,2.844060421,0.549119452
credit-approval.csv,BoostingBasedPruning,6,"{'T': 130, 'U': 30}",0.927536232,0.927536232,0.072463768,0.927536232,0.959677419,0.939137959,3.628951788,0.898430313
credit-approval.csv,BoostingBasedPruning,7,"{'T': 130, 'U': 30}",0.884057971,0.884057971,0.115942029,0.884057971,0.941850594,0.9459867,2.829092026,0.528650007
credit-approval.csv,BoostingBasedPruning,8,"{'T': 130, 'U': 30}",0.652173913,0.652173913,0.347826087,0.652173913,0.808974359,0.859502674,2.856040955,0.528605088
credit-approval.csv,BoostingBasedPruning,9,"{'T': 130, 'U': 30}",0.942028986,0.942028986,0.057971014,0.942028986,0.990598291,0.993966817,2.895947456,0.525187755
credit-approval.csv,BoostingBasedPruning,10,"{'T': 130, 'U': 30}",0.855072464,0.855072464,0.144927536,0.855072464,0.945299145,0.934455846,2.827399969,0.541185987
cylinder-bands.csv,BoostingBasedPruning,1,"{'T': 50, 'U': 10}",0.576923077,0.576923077,0.423076923,0.576923077,0.62421875,0.724799941,0.393561363,0.111281872
cylinder-bands.csv,BoostingBasedPruning,2,"{'T': 50, 'U': 10}",0.711538462,0.711538462,0.288461538,0.711538462,0.75,0.791626208,0.383112669,0.106889468
cylinder-bands.csv,BoostingBasedPruning,3,"{'T': 50, 'U': 10}",0.62745098,0.62745098,0.37254902,0.62745098,0.599193548,0.683592149,0.467142105,0.104029973
cylinder-bands.csv,BoostingBasedPruning,4,"{'T': 50, 'U': 10}",0.509803922,0.509803922,0.490196078,0.509803922,0.436290323,0.579973253,0.405930281,0.102001078
cylinder-bands.csv,BoostingBasedPruning,5,"{'T': 50, 'U': 10}",0.568627451,0.568627451,0.431372549,0.568627451,0.537903226,0.643009111,0.421227694,0.142896877
cylinder-bands.csv,BoostingBasedPruning,6,"{'T': 50, 'U': 10}",0.62745098,0.62745098,0.37254902,0.62745098,0.594354839,0.662772206,0.38619709,0.150932985
cylinder-bands.csv,BoostingBasedPruning,7,"{'T': 50, 'U': 10}",0.647058824,0.647058824,0.352941176,0.647058824,0.687096774,0.738007547,0.38193202,0.100888458
cylinder-bands.csv,BoostingBasedPruning,8,"{'T': 50, 'U': 10}",0.490196078,0.490196078,0.509803922,0.490196078,0.541935484,0.691476215,0.398933172,0.101711236
cylinder-bands.csv,BoostingBasedPruning,9,"{'T': 50, 'U': 10}",0.529411765,0.529411765,0.470588235,0.529411765,0.582258065,0.6453279,0.466096878,0.13126579
cylinder-bands.csv,BoostingBasedPruning,10,"{'T': 50, 'U': 10}",0.784313725,0.784313725,0.215686275,0.784313725,0.908064516,0.924560055,0.394568682,0.102332994
dermatology.csv,BoostingBasedPruning,1,"{'T': 110, 'U': 50}",0.891891892,0.891891892,0.021621622,0.891891892,0.995763331,0.980096944,15.76224399,8.387810475
dermatology.csv,BoostingBasedPruning,2,"{'T': 110, 'U': 50}",0.972972973,0.972972973,0.005405405,0.972972973,0.99926954,0.996440773,20.24041343,11.15064363
dermatology.csv,BoostingBasedPruning,3,"{'T': 110, 'U': 50}",0.918918919,0.918918919,0.016216216,0.918918919,0.997516435,0.989166784,16.09073734,8.406993505
dermatology.csv,BoostingBasedPruning,4,"{'T': 110, 'U': 50}",0.945945946,0.945945946,0.010810811,0.945945946,0.999123448,0.995940742,16.15483665,8.338496492
dermatology.csv,BoostingBasedPruning,5,"{'T': 110, 'U': 50}",0.972972973,0.972972973,0.005405405,0.972972973,0.999853908,0.999288762,16.99669552,8.650128906
dermatology.csv,BoostingBasedPruning,6,"{'T': 110, 'U': 50}",0.945945946,0.945945946,0.010810811,0.945945946,0.998977356,0.995189991,16.08061218,8.992826616
dermatology.csv,BoostingBasedPruning,7,"{'T': 110, 'U': 50}",0.972222222,0.972222222,0.005555556,0.972222222,0.999382716,0.996867,16.73299837,8.975128333
dermatology.csv,BoostingBasedPruning,8,"{'T': 110, 'U': 50}",0.972222222,0.972222222,0.005555556,0.972222222,0.999691358,0.998477644,16.09399414,9.060733848
dermatology.csv,BoostingBasedPruning,9,"{'T': 110, 'U': 50}",0.944444444,0.944444444,0.011111111,0.944444444,0.996141975,0.98161496,16.00032902,8.625335164
dermatology.csv,BoostingBasedPruning,10,"{'T': 110, 'U': 50}",0.944444444,0.944444444,0.011111111,0.944444444,0.998148148,0.991040955,16.64835048,8.653322856
diabetes.csv,BoostingBasedPruning,1,"{'T': 30, 'U': 70}",0.701298701,0.701298701,0.298701299,0.701298701,0.766296296,0.60218988,0.384574413,0.278488382
diabetes.csv,BoostingBasedPruning,2,"{'T': 30, 'U': 70}",0.766233766,0.766233766,0.233766234,0.766233766,0.799259259,0.728329075,0.376954317,0.291997736
diabetes.csv,BoostingBasedPruning,3,"{'T': 30, 'U': 70}",0.766233766,0.766233766,0.233766234,0.766233766,0.835555556,0.745762065,0.371576548,0.287545192
diabetes.csv,BoostingBasedPruning,4,"{'T': 30, 'U': 70}",0.662337662,0.662337662,0.337662338,0.662337662,0.693333333,0.518468692,0.390619993,0.29115553
diabetes.csv,BoostingBasedPruning,5,"{'T': 30, 'U': 70}",0.753246753,0.753246753,0.246753247,0.753246753,0.795925926,0.682782254,0.491369724,0.343914156
diabetes.csv,BoostingBasedPruning,6,"{'T': 30, 'U': 70}",0.805194805,0.805194805,0.194805195,0.805194805,0.862962963,0.822580955,0.382374287,0.316437189
diabetes.csv,BoostingBasedPruning,7,"{'T': 30, 'U': 70}",0.818181818,0.818181818,0.181818182,0.818181818,0.864074074,0.702596305,0.376958132,0.313093136
diabetes.csv,BoostingBasedPruning,8,"{'T': 30, 'U': 70}",0.766233766,0.766233766,0.233766234,0.766233766,0.844074074,0.720436316,0.393772602,0.363572851
diabetes.csv,BoostingBasedPruning,9,"{'T': 30, 'U': 70}",0.75,0.75,0.25,0.75,0.789230769,0.571425197,0.413856268,0.319465211
diabetes.csv,BoostingBasedPruning,10,"{'T': 30, 'U': 70}",0.789473684,0.789473684,0.210526316,0.789473684,0.84,0.746962367,0.377279282,0.298628682
diggle_table_a2.csv,BoostingBasedPruning,1,"{'T': 30, 'U': 10}",1,1,0,1,1,1,0.139942408,0.205947507
diggle_table_a2.csv,BoostingBasedPruning,2,"{'T': 30, 'U': 10}",1,1,0,1,1,1,0.148623943,0.212846264
diggle_table_a2.csv,BoostingBasedPruning,3,"{'T': 30, 'U': 10}",1,1,0,1,1,1,0.152524471,0.218514473
diggle_table_a2.csv,BoostingBasedPruning,4,"{'T': 30, 'U': 10}",1,1,0,1,1,1,0.159165382,0.25035489
diggle_table_a2.csv,BoostingBasedPruning,5,"{'T': 30, 'U': 10}",1,1,0,1,1,1,0.142373323,0.207901001
diggle_table_a2.csv,BoostingBasedPruning,6,"{'T': 30, 'U': 10}",1,1,0,1,1,1,0.154969692,0.254492606
diggle_table_a2.csv,BoostingBasedPruning,7,"{'T': 30, 'U': 10}",1,1,0,1,1,1,0.156849861,0.258991795
diggle_table_a2.csv,BoostingBasedPruning,8,"{'T': 30, 'U': 10}",1,1,0,1,1,1,0.146207094,0.221360114
diggle_table_a2.csv,BoostingBasedPruning,9,"{'T': 30, 'U': 10}",1,1,0,1,1,1,0.154169321,0.25227762
diggle_table_a2.csv,BoostingBasedPruning,10,"{'T': 30, 'U': 10}",1,1,0,1,1,1,0.147832394,0.225190193
disclosure_z.csv,BoostingBasedPruning,1,"{'T': 10, 'U': 90}",0.492537313,0.492537313,0.507462687,0.492537313,0.392410714,0.487453053,0.117147923,0.143531543
disclosure_z.csv,BoostingBasedPruning,2,"{'T': 10, 'U': 90}",0.432835821,0.432835821,0.567164179,0.432835821,0.461607143,0.501362412,0.074650526,0.135375493
disclosure_z.csv,BoostingBasedPruning,3,"{'T': 10, 'U': 90}",0.439393939,0.439393939,0.560606061,0.439393939,0.478860294,0.519068701,0.120178699,0.208634319
disclosure_z.csv,BoostingBasedPruning,4,"{'T': 10, 'U': 90}",0.53030303,0.53030303,0.46969697,0.53030303,0.504136029,0.544695998,0.073721647,0.193216584
disclosure_z.csv,BoostingBasedPruning,5,"{'T': 10, 'U': 90}",0.439393939,0.439393939,0.560606061,0.439393939,0.401382488,0.510110624,0.073197842,0.138904109
disclosure_z.csv,BoostingBasedPruning,6,"{'T': 10, 'U': 90}",0.560606061,0.560606061,0.439393939,0.560606061,0.595391705,0.599068655,0.074081182,0.135017164
disclosure_z.csv,BoostingBasedPruning,7,"{'T': 10, 'U': 90}",0.606060606,0.606060606,0.393939394,0.606060606,0.569124424,0.563411133,0.071147442,0.136693319
disclosure_z.csv,BoostingBasedPruning,8,"{'T': 10, 'U': 90}",0.53030303,0.53030303,0.46969697,0.53030303,0.553456221,0.577148802,0.073794603,0.164245114
disclosure_z.csv,BoostingBasedPruning,9,"{'T': 10, 'U': 90}",0.575757576,0.575757576,0.424242424,0.575757576,0.6,0.657055511,0.068920135,0.132925583
disclosure_z.csv,BoostingBasedPruning,10,"{'T': 10, 'U': 90}",0.545454545,0.545454545,0.454545455,0.545454545,0.556682028,0.58006827,0.071818829,0.131646792
echocardiogram.csv,BoostingBasedPruning,1,"{'T': 50, 'U': 90}",0.857142857,0.857142857,0.142857143,0.857142857,0.955555556,0.942857143,0.776304245,3.151723317
echocardiogram.csv,BoostingBasedPruning,2,"{'T': 50, 'U': 90}",0.923076923,0.923076923,0.076923077,0.923076923,1,1,0.749527454,3.324747086
echocardiogram.csv,BoostingBasedPruning,3,"{'T': 50, 'U': 90}",0.769230769,0.769230769,0.230769231,0.769230769,0.805555556,0.840909091,0.708342552,3.333550233
echocardiogram.csv,BoostingBasedPruning,4,"{'T': 50, 'U': 90}",0.846153846,0.846153846,0.153846154,0.846153846,0.625,0.66025641,0.767969608,3.645365055
echocardiogram.csv,BoostingBasedPruning,5,"{'T': 50, 'U': 90}",0.615384615,0.615384615,0.384615385,0.615384615,0.736111111,0.707142857,0.751447916,3.312404339
echocardiogram.csv,BoostingBasedPruning,6,"{'T': 50, 'U': 90}",0.769230769,0.769230769,0.230769231,0.769230769,0.763888889,0.718253968,0.729235649,3.821244607
echocardiogram.csv,BoostingBasedPruning,7,"{'T': 50, 'U': 90}",0.923076923,0.923076923,0.076923077,0.923076923,0.986111111,0.95,0.761549711,3.549740865
echocardiogram.csv,BoostingBasedPruning,8,"{'T': 50, 'U': 90}",0.769230769,0.769230769,0.230769231,0.769230769,0.791666667,0.75,0.767763853,4.278403062
echocardiogram.csv,BoostingBasedPruning,9,"{'T': 50, 'U': 90}",0.769230769,0.769230769,0.230769231,0.769230769,0.775,0.816666667,0.909839392,6.41652254
echocardiogram.csv,BoostingBasedPruning,10,"{'T': 50, 'U': 90}",0.846153846,0.846153846,0.153846154,0.846153846,0.7125,0.776923077,0.737333298,3.481644851
ecoli.csv,BoostingBasedPruning,1,"{'T': 30, 'U': 70}",0.852941176,0.852941176,0.024509804,0.852941176,0.961628769,0.880774282,2.210128546,4.776379641
ecoli.csv,BoostingBasedPruning,2,"{'T': 30, 'U': 70}",0.882352941,0.882352941,0.019607843,0.882352941,0.962493821,0.926619843,2.241176605,4.918119487
ecoli.csv,BoostingBasedPruning,3,"{'T': 30, 'U': 70}",0.823529412,0.823529412,0.029411765,0.823529412,0.972009392,0.877145586,2.248945236,5.072979366
ecoli.csv,BoostingBasedPruning,4,"{'T': 30, 'U': 70}",0.794117647,0.794117647,0.034313725,0.794117647,0.956005932,0.854079211,2.22578311,4.840198685
ecoli.csv,BoostingBasedPruning,5,"{'T': 30, 'U': 70}",0.823529412,0.823529412,0.044117647,0.823529412,0.974048443,0.913252867,2.262540579,4.697855781
ecoli.csv,BoostingBasedPruning,6,"{'T': 30, 'U': 70}",0.794117647,0.794117647,0.051470588,0.794117647,0.968734553,0.88602321,2.165026903,4.624086268
ecoli.csv,BoostingBasedPruning,7,"{'T': 30, 'U': 70}",0.848484848,0.848484848,0.037878788,0.848484848,0.958152958,0.891441395,2.193905115,4.724517013
ecoli.csv,BoostingBasedPruning,8,"{'T': 30, 'U': 70}",0.909090909,0.909090909,0.022727273,0.909090909,0.974222747,0.885406208,2.189926386,4.683306723
ecoli.csv,BoostingBasedPruning,9,"{'T': 30, 'U': 70}",0.787878788,0.787878788,0.053030303,0.787878788,0.969434606,0.862302961,2.164186001,5.042690219
ecoli.csv,BoostingBasedPruning,10,"{'T': 30, 'U': 70}",0.939393939,0.939393939,0.012121212,0.939393939,0.980191526,0.952989645,2.188538551,4.895665429
elusage.csv,BoostingBasedPruning,1,"{'T': 30, 'U': 70}",1,1,0,1,1,1,0.309080124,6.729523341
elusage.csv,BoostingBasedPruning,2,"{'T': 30, 'U': 70}",0.833333333,0.833333333,0.166666667,0.833333333,1,1,0.315899134,6.66876634
elusage.csv,BoostingBasedPruning,3,"{'T': 30, 'U': 70}",0.5,0.5,0.5,0.5,0.722222222,0.833333333,0.317492962,9.693662326
elusage.csv,BoostingBasedPruning,4,"{'T': 30, 'U': 70}",1,1,0,1,1,1,0.306724548,6.885290146
elusage.csv,BoostingBasedPruning,5,"{'T': 30, 'U': 70}",1,1,0,1,1,1,0.30700922,7.442156474
elusage.csv,BoostingBasedPruning,6,"{'T': 30, 'U': 70}",0.6,0.6,0.4,0.6,0.833333333,0.916666667,0.298140049,8.112478256
elusage.csv,BoostingBasedPruning,7,"{'T': 30, 'U': 70}",1,1,0,1,1,1,0.302646637,8.067035675
elusage.csv,BoostingBasedPruning,8,"{'T': 30, 'U': 70}",0.8,0.8,0.2,0.8,1,1,0.326267004,8.240509033
elusage.csv,BoostingBasedPruning,9,"{'T': 30, 'U': 70}",1,1,0,1,1,1,0.299728155,8.896160126
elusage.csv,BoostingBasedPruning,10,"{'T': 30, 'U': 70}",0.8,0.8,0.2,0.8,1,1,0.284932375,8.043241501
energy-y1.csv,BoostingBasedPruning,1,"{'T': 10, 'U': 90}",0.766233766,0.766233766,0.116883117,0.766233766,0.831463991,0.676175929,0.170375586,0.324453626
energy-y1.csv,BoostingBasedPruning,2,"{'T': 10, 'U': 90}",0.896103896,0.896103896,0.051948052,0.896103896,0.953027492,0.900863222,0.174025297,0.371044332
energy-y1.csv,BoostingBasedPruning,3,"{'T': 10, 'U': 90}",0.948051948,0.948051948,0.025974026,0.948051948,0.985326362,0.968372373,0.189546824,0.341489718
energy-y1.csv,BoostingBasedPruning,4,"{'T': 10, 'U': 90}",0.987012987,0.987012987,0.006493506,0.987012987,0.989838084,0.977673868,0.184751272,0.331606184
energy-y1.csv,BoostingBasedPruning,5,"{'T': 10, 'U': 90}",0.922077922,0.922077922,0.038961039,0.922077922,0.965213358,0.923768939,0.176308632,0.365105542
energy-y1.csv,BoostingBasedPruning,6,"{'T': 10, 'U': 90}",0.935064935,0.935064935,0.032467532,0.935064935,0.976387249,0.949544122,0.196176529,0.339554502
energy-y1.csv,BoostingBasedPruning,7,"{'T': 10, 'U': 90}",0.896103896,0.896103896,0.051948052,0.896103896,0.94784112,0.889427282,0.183903217,0.378834737
energy-y1.csv,BoostingBasedPruning,8,"{'T': 10, 'U': 90}",0.961038961,0.961038961,0.019480519,0.961038961,0.996711081,0.993773,0.194006681,0.330082782
energy-y1.csv,BoostingBasedPruning,9,"{'T': 10, 'U': 90}",0.868421053,0.868421053,0.065789474,0.868421053,0.9283241,0.85028331,0.175754786,0.359949313
energy-y1.csv,BoostingBasedPruning,10,"{'T': 10, 'U': 90}",0.828947368,0.828947368,0.085526316,0.828947368,0.87058518,0.742310711,0.1759305,0.323681455
energy-y2.csv,BoostingBasedPruning,1,"{'T': 90, 'U': 90}",0.805194805,0.805194805,0.097402597,0.805194805,0.860516107,0.769786036,7.546806335,3.001590828
energy-y2.csv,BoostingBasedPruning,2,"{'T': 90, 'U': 90}",0.974025974,0.974025974,0.012987013,0.974025974,0.997638725,0.995447866,7.868730545,2.914444193
energy-y2.csv,BoostingBasedPruning,3,"{'T': 90, 'U': 90}",0.935064935,0.935064935,0.032467532,0.935064935,0.997385731,0.994968678,9.464737892,3.298833773
energy-y2.csv,BoostingBasedPruning,4,"{'T': 90, 'U': 90}",0.909090909,0.909090909,0.045454545,0.909090909,0.988952606,0.979224068,7.811673641,3.017072554
energy-y2.csv,BoostingBasedPruning,5,"{'T': 90, 'U': 90}",0.935064935,0.935064935,0.032467532,0.935064935,0.995361781,0.991163635,7.829302311,3.09708521
energy-y2.csv,BoostingBasedPruning,6,"{'T': 90, 'U': 90}",0.896103896,0.896103896,0.051948052,0.896103896,0.991735537,0.984441427,7.837308645,2.907412393
energy-y2.csv,BoostingBasedPruning,7,"{'T': 90, 'U': 90}",0.857142857,0.857142857,0.071428571,0.857142857,0.983386743,0.969135612,7.95174098,2.865624118
energy-y2.csv,BoostingBasedPruning,8,"{'T': 90, 'U': 90}",0.883116883,0.883116883,0.058441558,0.883116883,0.988952606,0.979401277,7.781544924,3.150233975
energy-y2.csv,BoostingBasedPruning,9,"{'T': 90, 'U': 90}",0.802631579,0.802631579,0.098684211,0.802631579,0.943905817,0.893027233,7.714500189,2.938057247
energy-y2.csv,BoostingBasedPruning,10,"{'T': 90, 'U': 90}",0.881578947,0.881578947,0.059210526,0.881578947,0.972039474,0.945437054,9.543518782,3.155708313
fertility.csv,BoostingBasedPruning,1,"{'T': 30, 'U': 50}",0.8,0.8,0.2,0.8,0.666666667,0.25,0.2566154,1.553559303
fertility.csv,BoostingBasedPruning,2,"{'T': 30, 'U': 50}",0.5,0.5,0.5,0.5,0,0.1,0.2495718,1.373529434
fertility.csv,BoostingBasedPruning,3,"{'T': 30, 'U': 50}",0.9,0.9,0.1,0.9,0.777777778,0.333333333,0.255680799,1.533818245
fertility.csv,BoostingBasedPruning,4,"{'T': 30, 'U': 50}",0.9,0.9,0.1,0.9,1,1,0.252853155,1.632213593
fertility.csv,BoostingBasedPruning,5,"{'T': 30, 'U': 50}",0.9,0.9,0.1,0.9,0.888888889,0.5,0.263361454,1.416826248
fertility.csv,BoostingBasedPruning,6,"{'T': 30, 'U': 50}",0.9,0.9,0.1,0.9,1,1,0.249668598,1.486778259
fertility.csv,BoostingBasedPruning,7,"{'T': 30, 'U': 50}",0.9,0.9,0.1,0.9,0.666666667,0.25,0.257697821,1.383280754
fertility.csv,BoostingBasedPruning,8,"{'T': 30, 'U': 50}",1,1,0,1,1,1,0.26877284,1.41890049
fertility.csv,BoostingBasedPruning,9,"{'T': 30, 'U': 50}",0.8,0.8,0.2,0.8,0.4375,0.35,0.253438234,1.356959343
fertility.csv,BoostingBasedPruning,10,"{'T': 30, 'U': 50}",0.8,0.8,0.2,0.8,0.5,0.361111111,0.256794453,1.460886002
flags.csv,BoostingBasedPruning,1,"{'T': 130, 'U': 70}",0.7,0.7,0.05,0.7,0.899464286,0.746311319,33.59504771,34.15689468
flags.csv,BoostingBasedPruning,2,"{'T': 130, 'U': 70}",0.6,0.6,0.057142857,0.6,0.874285714,0.704030414,32.76452947,39.12134171
flags.csv,BoostingBasedPruning,3,"{'T': 130, 'U': 70}",0.55,0.55,0.075,0.55,0.903571429,0.704385764,31.07517099,41.87339544
flags.csv,BoostingBasedPruning,4,"{'T': 130, 'U': 70}",0.8,0.8,0.033333333,0.8,0.902857143,0.85832256,30.63807487,34.55736637
flags.csv,BoostingBasedPruning,5,"{'T': 130, 'U': 70}",0.684210526,0.684210526,0.063157895,0.684210526,0.913731698,0.71492966,30.6920383,36.59657428
flags.csv,BoostingBasedPruning,6,"{'T': 130, 'U': 70}",0.578947368,0.578947368,0.084210526,0.578947368,0.871982588,0.577174931,30.76122642,36.35780435
flags.csv,BoostingBasedPruning,7,"{'T': 130, 'U': 70}",0.736842105,0.736842105,0.043859649,0.736842105,0.885041551,0.707463995,31.40614033,37.36694236
flags.csv,BoostingBasedPruning,8,"{'T': 130, 'U': 70}",0.684210526,0.684210526,0.052631579,0.684210526,0.916501781,0.721713472,30.74878454,37.05024719
flags.csv,BoostingBasedPruning,9,"{'T': 130, 'U': 70}",0.631578947,0.631578947,0.061403509,0.631578947,0.883854373,0.642768501,30.70367861,36.52079482
flags.csv,BoostingBasedPruning,10,"{'T': 130, 'U': 70}",0.736842105,0.736842105,0.037593985,0.736842105,0.940047487,0.859943379,31.20525742,37.67416352
fri_c0_250_5.csv,BoostingBasedPruning,1,"{'T': 130, 'U': 50}",0.88,0.88,0.12,0.88,0.977564103,0.975185071,3.279544353,2.559843063
fri_c0_250_5.csv,BoostingBasedPruning,2,"{'T': 130, 'U': 50}",0.92,0.92,0.08,0.92,0.923076923,0.918101343,3.28009963,2.38038063
fri_c0_250_5.csv,BoostingBasedPruning,3,"{'T': 130, 'U': 50}",0.92,0.92,0.08,0.92,0.958333333,0.966305062,3.334365606,2.634449005
fri_c0_250_5.csv,BoostingBasedPruning,4,"{'T': 130, 'U': 50}",0.8,0.8,0.2,0.8,0.865384615,0.847403828,3.263640165,2.506008148
fri_c0_250_5.csv,BoostingBasedPruning,5,"{'T': 130, 'U': 50}",0.88,0.88,0.12,0.88,0.987179487,0.988588335,3.274681807,2.589187622
fri_c0_250_5.csv,BoostingBasedPruning,6,"{'T': 130, 'U': 50}",0.84,0.84,0.16,0.84,0.948717949,0.947420635,3.365293026,2.552871704
fri_c0_250_5.csv,BoostingBasedPruning,7,"{'T': 130, 'U': 50}",0.68,0.68,0.32,0.68,0.775641026,0.795965153,3.780418396,3.264884949
fri_c0_250_5.csv,BoostingBasedPruning,8,"{'T': 130, 'U': 50}",0.84,0.84,0.16,0.84,0.932692308,0.955176768,3.301963091,2.48210907
fri_c0_250_5.csv,BoostingBasedPruning,9,"{'T': 130, 'U': 50}",0.88,0.88,0.12,0.88,0.980769231,0.973575036,3.328202724,2.448682785
fri_c0_250_5.csv,BoostingBasedPruning,10,"{'T': 130, 'U': 50}",0.92,0.92,0.08,0.92,0.916666667,0.945624726,3.322354317,2.434959412
glass.csv,BoostingBasedPruning,1,"{'T': 130, 'U': 30}",0.545454545,0.545454545,0.090909091,0.545454545,0.895041322,0.693909431,13.36968136,9.866476059
glass.csv,BoostingBasedPruning,2,"{'T': 130, 'U': 30}",0.727272727,0.727272727,0.054545455,0.727272727,0.922107438,0.70853627,13.38545394,9.679274126
glass.csv,BoostingBasedPruning,3,"{'T': 130, 'U': 30}",0.727272727,0.727272727,0.054545455,0.727272727,0.964876033,0.865397335,13.25815344,9.617046876
glass.csv,BoostingBasedPruning,4,"{'T': 130, 'U': 30}",0.681818182,0.681818182,0.063636364,0.681818182,0.921900826,0.767038666,13.27560234,10.04947316
glass.csv,BoostingBasedPruning,5,"{'T': 130, 'U': 30}",0.619047619,0.619047619,0.076190476,0.619047619,0.937414966,0.769643624,13.32666683,10.25827726
glass.csv,BoostingBasedPruning,6,"{'T': 130, 'U': 30}",0.714285714,0.714285714,0.071428571,0.714285714,0.95170068,0.895836386,13.24339581,9.819235121
glass.csv,BoostingBasedPruning,7,"{'T': 130, 'U': 30}",0.761904762,0.761904762,0.047619048,0.761904762,0.968480726,0.872095048,13.27180314,9.998446419
glass.csv,BoostingBasedPruning,8,"{'T': 130, 'U': 30}",0.523809524,0.523809524,0.095238095,0.523809524,0.78276644,0.391864655,13.22185874,10.94141461
glass.csv,BoostingBasedPruning,9,"{'T': 130, 'U': 30}",0.761904762,0.761904762,0.047619048,0.761904762,0.915646259,0.789723328,13.27846026,10.43827193
glass.csv,BoostingBasedPruning,10,"{'T': 130, 'U': 30}",0.761904762,0.761904762,0.047619048,0.761904762,0.938095238,0.787036808,13.28428507,9.816896348
solar-flare.csv,BoostingBasedPruning,1,"{'T': 30, 'U': 50}",0.719626168,0.719626168,0.056074766,0.719626168,0.942815966,0.805305688,2.267429352,1.900167109
solar-flare.csv,BoostingBasedPruning,2,"{'T': 30, 'U': 50}",0.700934579,0.700934579,0.059813084,0.700934579,0.919949341,0.794519392,2.916808128,1.952013123
solar-flare.csv,BoostingBasedPruning,3,"{'T': 30, 'U': 50}",0.757009346,0.757009346,0.048598131,0.757009346,0.957009346,0.858244744,2.329562187,1.959495455
solar-flare.csv,BoostingBasedPruning,4,"{'T': 30, 'U': 50}",0.738317757,0.738317757,0.052336449,0.738317757,0.952397589,0.846698282,2.370994806,1.962024475
solar-flare.csv,BoostingBasedPruning,5,"{'T': 30, 'U': 50}",0.738317757,0.738317757,0.052336449,0.738317757,0.956502751,0.85331854,2.687270164,1.919336408
solar-flare.csv,BoostingBasedPruning,6,"{'T': 30, 'U': 50}",0.700934579,0.700934579,0.059813084,0.700934579,0.935182112,0.815071743,2.740017653,2.001842606
solar-flare.csv,BoostingBasedPruning,7,"{'T': 30, 'U': 50}",0.688679245,0.688679245,0.062264151,0.688679245,0.926735493,0.753363397,2.078193903,2.002565366
solar-flare.csv,BoostingBasedPruning,8,"{'T': 30, 'U': 50}",0.801886792,0.801886792,0.039622642,0.801886792,0.949439302,0.860081864,2.085966825,1.992488807
solar-flare.csv,BoostingBasedPruning,9,"{'T': 30, 'U': 50}",0.820754717,0.820754717,0.035849057,0.820754717,0.962130651,0.886104852,2.524718761,2.98037394
solar-flare.csv,BoostingBasedPruning,10,"{'T': 30, 'U': 50}",0.660377358,0.660377358,0.067924528,0.660377358,0.935528658,0.801869301,2.17643714,2.246998391
analcatdata_broadwaymult.csv,BoostingBasedPruning,1,"{'T': 90, 'U': 90}",0.448275862,0.448275862,0.091954023,0.448275862,0.803210464,0.438470235,17.97322726,54.58826032
analcatdata_broadwaymult.csv,BoostingBasedPruning,2,"{'T': 90, 'U': 90}",0.413793103,0.413793103,0.097701149,0.413793103,0.713535474,0.416577294,18.6934979,73.59395356
analcatdata_broadwaymult.csv,BoostingBasedPruning,3,"{'T': 90, 'U': 90}",0.586206897,0.586206897,0.068965517,0.586206897,0.833927864,0.563723679,18.03503895,55.69679162
